SITE_ID,DATEON,DATEOFF,TSO4,TNO3,TNH4,Ca,Mg,Na,K,Cl,NSO4,NHNO3,WSO2,TOTAL_SO2,TOTAL_NO3,FLOW_VOLUME,VALID_HOURS,COMMENT_CODES,STD2LOCAL_CF,TEMP_SOURCE,QA_CODE,UPDATE_DATE
PIN414,1995-10-03,1995-10-10,1.6133,2.3061,0.4632,NA,NA,NA,NA,NA,0.1079,1.6825,0.5374,0.6094,3.9619,30.4123,164,,1.01037529,sa,3,2003-04-30
PIN414,1995-10-10,1995-10-17,1.8625,2.0805,0.3398,NA,NA,NA,NA,NA,0.1555,2.1796,0.3398,0.4436,4.2254,30.5843,168,,1.00938179,sa,3,2003-04-30
PIN414,1995-10-17,1995-10-24,2.1091,1.1839,0.4984,NA,NA,NA,NA,NA,0.1313,3.7108,0.587,0.6746,4.8357,29.1498,161,,1.0051648,sa,3,2003-04-30
PIN414,1995-10-24,1995-10-31,1.7835,2.7499,0.7363,NA,NA,NA,NA,NA,0.1365,3.1485,0.4394,0.5304,5.8484,30.3104,168,,1.00365659,sa,3,2003-04-30
PIN414,1995-11-09,1995-11-14,0.8054,0.9043,0.3677,NA,NA,NA,NA,NA,0.1729,1.4989,0.5006,0.6159,2.3794,20.015,111,12,1.00074979,sa,3,2003-04-30
PIN414,1995-11-14,1995-11-21,0.9101,0.6716,0.3233,NA,NA,NA,NA,NA,0.1168,2.6843,0.2135,0.2914,3.3132,30.2637,156,W03,1.00210887,sa,3,2003-04-30
PIN414,1995-11-21,1995-11-28,0.9791,0.922,0.3193,NA,NA,NA,NA,NA,0.2072,1.9021,0.4205,0.5587,2.7938,30.3668,169,,0.99890839,sa,3,2003-04-30
PIN414,1995-11-28,1995-12-05,0.5597,1.0752,0.2452,NA,NA,NA,NA,NA,0.1136,1.437,0.1839,0.2596,2.4894,30.2517,168,,0.9951227,sa,3,2003-04-30
PIN414,1995-12-05,1995-12-12,0.828,0.4958,0.3041,NA,NA,NA,NA,NA,0.0833,1.666,0.0984,0.1539,2.1353,30.8878,140,,0.99638143,sa,3,2003-04-30
PIN414,1995-12-12,1995-12-19,0.3861,0.8733,0.096,NA,NA,NA,NA,NA,0.0878,0.237,0.0644,0.1229,1.1066,28.7825,163,,0.9789976,sa,3,2003-04-30
PIN414,1995-12-19,1995-12-26,1.0662,0.609,0.5054,NA,NA,NA,NA,NA,0.0861,2.194,0.1733,0.2307,2.7681,30.4321,173,,0.97538862,sa,3,2003-04-30
PIN414,1995-12-26,1996-01-30,0.688,0.9654,0.1026,NA,NA,NA,NA,NA,0.0823,1.0264,0.1646,0.2195,1.9755,148.586,807,T04 12,0.98401348,sa,3,2003-04-30
PIN414,1996-01-30,1996-02-06,0.6258,0.3515,0.1708,NA,NA,NA,NA,NA,0.0984,0.6629,0.0914,0.1571,1.0039,30.067,166,W03,0.99559713,sa,3,2003-04-30
PIN414,1996-02-06,1996-02-13,1.078,0.7486,0.2096,NA,NA,NA,NA,NA,0.1268,2.3456,0.2166,0.3011,3.0569,31.8592,176,,1.00186238,sa,3,2003-04-30
PIN414,1996-02-13,1996-02-20,0.8615,0.4784,0.1534,NA,NA,NA,NA,NA,0.1494,0.4513,0.1013,0.201,0.9225,29.715,166,,0.99714656,sa,3,2003-04-30
PIN414,1996-02-20,1996-02-27,0.269,0.3546,0.068,NA,NA,NA,NA,NA,0.0433,0.1793,0.0969,0.1258,0.531,28.6217,167,,0.97022574,sa,3,2003-04-30
PIN414,1996-02-27,1996-03-05,0.266,0.3807,0.0741,NA,NA,NA,NA,NA,0.0355,0.1706,0.064,0.0877,0.5485,27.9751,171,,0.98503788,sa,3,2003-04-30
PIN414,1996-03-05,1996-03-12,0.4037,0.4198,0.1017,NA,NA,NA,NA,NA,0.0373,0.4812,0.0916,0.1165,0.8934,26.9176,162,,0.99326873,sa,3,2003-04-30
PIN414,1996-03-12,1996-03-19,0.7313,0.5864,0.2052,NA,NA,NA,NA,NA,0.0956,1.4887,0.1368,0.2005,2.0514,27.2405,161,,0.99417798,sa,3,2003-04-30
PIN414,1996-03-19,1996-03-26,0.9781,1.6083,0.1467,NA,NA,NA,NA,NA,0.1052,1.2745,0.1962,0.2664,2.8625,30.4497,171,,0.98862555,sa,3,2003-04-30
PIN414,1996-03-26,1996-04-02,0.6701,0.8437,0.1262,NA,NA,NA,NA,NA,0.0616,0.5682,0.1312,0.1723,1.4029,31.3114,173,,0.99086683,sa,3,2003-04-30
PIN414,1996-04-02,1996-04-09,0.9392,1.0491,0.2398,NA,NA,NA,NA,NA,0.1329,1.259,0.2538,0.3424,2.2881,29.8244,165,,1.00081988,sa,3,2003-04-30
PIN414,1996-04-09,1996-04-16,0.8914,1.6161,0.1867,NA,NA,NA,NA,NA,0.0833,0.532,0.1847,0.2403,2.1396,28.5918,160,,0.99622922,sa,3,2003-04-30
PIN414,1996-04-16,1996-04-23,0.9768,1.3077,0.1549,NA,NA,NA,NA,NA,0.0533,0.4074,0.1147,0.1502,1.7087,31.4132,175,,0.99408829,sa,3,2003-04-30
PIN414,1996-04-23,1996-04-30,1.2365,1.7076,0.263,NA,NA,NA,NA,NA,0.1845,1.5702,0.5466,0.6697,3.2529,31.5881,171,,1.0189698,sa,3,2003-04-30
PIN414,1996-04-30,1996-05-07,1.2056,0.9625,0.3558,NA,NA,NA,NA,NA,0.1018,1.2056,0.2619,0.3298,2.149,29.9526,163,,1.01191066,sa,3,2003-04-30
PIN414,1996-05-07,1996-05-14,1.4542,1.8079,0.337,NA,NA,NA,NA,NA,0.11,1.5525,0.4097,0.4831,3.3357,29.5143,160,T04,1.01773311,sa,3,2003-04-30
PIN414,1996-05-14,1996-05-21,0.7071,0.7724,0.1248,NA,NA,NA,NA,NA,0.1178,0.3397,0.0664,0.145,1.1067,30.5965,168,,1.0097856,sa,3,2003-04-30
PIN414,1996-05-21,1996-05-28,1.2728,1.7103,0.18,NA,NA,NA,NA,NA,0.1492,0.7378,0.2376,0.3371,2.4363,30.3718,166,,1.00568962,sa,3,2003-04-30
PIN414,1996-05-28,1996-06-04,1.4308,1.421,0.3077,NA,NA,NA,NA,NA,0.147,1.4014,0.6527,0.7507,2.8,30.8172,167,,1.02043561,sa,3,2003-04-30
PIN414,1996-06-04,1996-06-11,1.3669,2.5301,0.1881,NA,NA,NA,NA,NA,0.1396,1.3572,0.5991,0.6922,3.8657,32.3911,174,,1.03156442,sa,3,2003-04-30
PIN414,1996-06-11,1996-06-18,1.912,2.1993,0.1278,NA,NA,NA,NA,NA,0.1298,0.7747,0.3735,0.46,2.9617,29.576,162,,1.0094195,sa,3,2003-04-30
PIN414,1996-06-18,1996-06-26,1.2989,1.9286,0.1683,NA,NA,NA,NA,NA,0.1092,1.0725,0.4615,0.5343,2.9841,34.9601,189,,1.01628072,sa,3,2003-04-30
PIN414,1996-06-26,1996-07-02,1.1785,0.6769,0.4061,NA,NA,NA,NA,NA,0.1753,1.9577,0.7178,0.8348,2.6035,26.7974,144,,1.02671993,sa,3,2003-04-30
PIN414,1996-07-02,1996-07-09,1.6705,1.6414,0.1981,NA,NA,NA,NA,NA,0.1816,1.6414,0.6235,0.7447,3.2567,30.9914,167,,1.02961523,sa,3,2003-04-30
PIN414,1996-07-09,1996-07-16,2.2809,0.6241,0.5057,NA,NA,NA,NA,NA,0.199,2.31,0.5591,0.6918,2.8973,31.3214,169,,1.03030782,sa,3,2003-04-30
PIN414,1996-07-16,1996-07-23,1.1643,1.0867,0.3211,NA,NA,NA,NA,NA,0.2067,1.7367,0.5899,0.7277,2.7958,31.3326,169,25,1.03067744,sa,3,2003-04-30
PIN414,1996-07-23,1996-07-31,2.2516,0.5663,0.7138,NA,NA,NA,NA,NA,0.1725,3.0852,0.7224,0.8375,3.6024,35.7991,190,25,1.04370623,sa,3,2003-04-30
PIN414,1996-07-31,1996-08-06,1.6451,1.9858,0.2833,NA,NA,NA,NA,NA,0.1275,1.9663,0.3923,0.4773,3.9209,26.5042,143,,1.027293,sa,3,2003-04-30
PIN414,1996-08-06,1996-08-13,1.9695,1.6525,0.4275,NA,NA,NA,NA,NA,0.0932,2.7669,0.7888,0.8509,4.3754,31.7462,170,T04,1.04085993,sa,3,2003-04-30
PIN414,1996-08-13,1996-08-21,1.7572,1.4562,0.1631,NA,NA,NA,NA,NA,0.0748,2.029,0.3728,0.4227,3.453,35.3307,191,,1.03004951,sa,3,2003-04-30
PIN414,1996-08-21,1996-08-26,1.7925,0.5465,0.4248,NA,NA,NA,NA,NA,0.1598,3.4681,0.4978,0.6044,3.9595,23.9171,130,12 W02,1.02648601,sa,3,2003-04-30
PIN414,1996-08-26,1996-09-03,1.2242,1.1173,0.1904,NA,NA,NA,NA,NA,0.1545,2.7107,0.4042,0.5072,3.7849,33.4507,180,T04,1.02925296,sa,3,2003-04-30
PIN414,1996-09-03,1996-09-10,1.1439,1.1145,0.3461,NA,NA,NA,NA,NA,0.1075,1.8967,0.526,0.5977,2.981,30.6856,167,,1.02285381,sa,3,2003-04-30
PIN414,1996-09-10,1996-09-17,0.9896,0.9065,0.2157,NA,NA,NA,NA,NA,0.1039,1.2074,0.2009,0.2702,2.0947,30.7181,169,,1.01046403,sa,3,2003-04-30
PIN414,1996-09-17,1996-09-24,1.1301,1.8179,0.224,NA,NA,NA,NA,NA,0.1435,1.7295,0.4019,0.4976,3.5199,30.7328,168,W02,1.01764321,sa,3,2003-04-30
PIN414,1996-09-24,1996-10-02,2.3719,0.6533,0.507,NA,NA,NA,NA,NA,0.169,3.805,0.3172,0.43,4.3978,34.9082,191,,1.01183173,sa,3,2003-04-30
PIN414,1996-10-02,1996-10-09,0.9892,0.4849,0.3559,NA,NA,NA,NA,NA,0.0698,2.5119,0.4975,0.5441,2.9569,31.2421,168,,1.03109169,sa,3,2003-04-30
PIN414,1996-10-09,1996-10-15,0.9648,1.1421,0.2471,NA,NA,NA,NA,NA,0.0975,2.353,0.3239,0.3889,3.4577,27.3226,148,,1.01571191,sa,3,2003-04-30
PIN414,1996-10-15,1996-10-22,0.4642,1.1655,0.1045,NA,NA,NA,NA,NA,0.1487,0.9254,0.2984,0.3976,2.0762,30.3555,169,,0.99526309,sa,3,2003-04-30
PIN414,1996-10-22,1996-10-30,0.6542,0.6562,0.1666,NA,NA,NA,NA,NA,0.103,0.843,0.1383,0.207,1.4859,33.2803,186,W03,0.990484,sa,3,2003-04-30
PIN414,1996-10-30,1996-11-06,0.9918,1.241,0.3896,NA,NA,NA,NA,NA,0.1149,0.8291,0.0895,0.1662,2.0569,29.5896,166,,0.98304416,sa,3,2003-04-30
PIN414,1996-11-06,1996-11-13,0.7466,1.2444,0.5489,NA,NA,NA,NA,NA,0.1796,1.3347,0.2449,0.3647,2.5579,29.9932,165,,0.99645333,sa,3,2003-04-30
PIN414,1996-11-13,1996-11-20,0.4196,0.7777,0.0483,NA,NA,NA,NA,NA,0.1147,0.7184,0.0865,0.163,1.4847,30.215,169,,0.99391445,sa,3,2003-04-30
PIN414,1996-11-20,1996-11-26,0.2251,0.7357,0.1337,NA,NA,NA,NA,NA,0.0955,0.5387,0.1266,0.1903,1.2658,26.3671,147,,0.99498305,sa,3,2003-04-30
PIN414,1996-11-26,1996-12-04,0.3419,0.8209,0.1034,NA,NA,NA,NA,NA,0.1146,0.3419,0.0993,0.1758,1.1574,32.727,185,,0.97692431,sa,3,2003-04-30
PIN414,1996-12-04,1996-12-11,0.2644,0.3532,0.0404,NA,NA,NA,NA,NA,0.0333,0.1362,0.0444,0.0666,0.4872,30.0274,169,,0.99100232,sa,3,2003-04-30
PIN414,1996-12-11,1996-12-17,0.2257,0.4434,0.0385,NA,NA,NA,NA,NA,0.0314,0.2217,0.0415,0.0624,0.6615,26.8713,127,,0.98791432,sa,3,2003-04-30
PIN414,1996-12-17,1996-12-24,0.4595,0.5466,0.1036,NA,NA,NA,NA,NA,0.12,0.5487,0.0472,0.1272,1.0866,28.5697,163,,0.97507535,sa,3,2003-04-30
PIN414,1996-12-24,1996-12-31,0.3488,0.4074,0.0455,NA,NA,NA,NA,NA,0.0607,0.3407,0.0435,0.0839,0.7427,30.566,172,,0.98919096,sa,3,2003-04-30
PIN414,1996-12-31,1997-01-07,0.3056,0.5758,0.0999,NA,NA,NA,NA,NA,0.0337,0.2181,0.1044,0.1269,0.7905,29.6441,167,,0.98616464,sa,3,2003-04-30
PIN414,1997-01-14,1997-01-21,0.3023,0.4517,0.0751,NA,NA,NA,NA,NA,0.141,0.5158,0.0491,0.1431,0.9593,27.1777,156,,0.98291878,sa,3,2003-04-30
PIN414,1997-01-21,1997-01-28,0.3663,0.296,0.0758,NA,NA,NA,NA,NA,0.0354,0.0508,0.0472,0.0708,0.346,28.2524,160,,0.9902701,sa,3,2003-04-30
PIN414,1997-01-28,1997-02-04,0.6483,1.5671,0.5668,NA,NA,NA,NA,NA,0.0337,1.7241,0.0837,0.1062,3.2638,29.6759,168,,0.98787896,sa,3,2003-04-30
PIN414,1997-02-04,1997-02-11,0.9801,2.8974,0.6397,NA,NA,NA,NA,NA,0.0453,1.1674,0.1483,0.1785,4.0463,28.9671,165,,0.98226742,sa,3,2003-04-30
PIN414,1997-02-11,1997-02-18,0.5384,1.241,0.1425,NA,NA,NA,NA,NA,0.1164,0.6657,0.1532,0.2308,1.8961,28.2694,159,,0.98844053,sa,3,2003-04-30
PIN414,1997-02-18,1997-02-23,0.3935,1.5437,0.134,NA,NA,NA,NA,NA,0.1414,0.6879,0.0709,0.1652,2.2206,22.164,125,,0.98638098,sa,3,2003-04-30
PIN414,1997-02-23,1997-03-04,0.72,0.8637,0.0936,NA,NA,NA,NA,NA,0.0858,0.1563,0.1591,0.2164,1.0174,36.1949,205,,0.9808914,sa,3,2003-04-30
PIN414,1997-03-04,1997-03-11,0.7026,1.3102,0.2099,NA,NA,NA,NA,NA,0.1307,2.3981,0.2862,0.3734,3.6702,29.761,168,,0.99137151,sa,3,2003-04-30
PIN414,1997-03-11,1997-03-19,1.1672,0.9999,0.2775,NA,NA,NA,NA,NA,0.1492,1.4793,0.231,0.3305,2.4557,34.0394,190,,0.99588623,sa,3,2003-04-30
PIN414,1997-03-19,1997-03-25,1.2439,0.8969,0.2663,NA,NA,NA,NA,NA,0.188,2.7256,0.3419,0.4673,3.5792,26.1024,144,,1.00703549,sa,3,2003-04-30
PIN414,1997-03-26,1997-04-01,1.219,1.2694,0.2089,NA,NA,NA,NA,NA,0.0634,0.8626,0.4173,0.4596,2.1182,25.7671,144,,0.99410256,sa,3,2003-04-30
PIN414,1997-04-01,1997-04-08,1.3376,1.5881,0.1968,NA,NA,NA,NA,NA,0.138,0.462,0.1919,0.2839,2.0428,29.98,166,,0.99041795,sa,3,2003-04-30
PIN414,1997-04-08,1997-04-16,0.9257,1.3611,0.1398,NA,NA,NA,NA,NA,0.0335,0.492,0.2938,0.3162,1.8453,34.5254,193,,0.99640274,sa,3,2003-04-30
PIN414,1997-04-16,1997-04-23,0.7156,0.5989,0.1856,NA,NA,NA,NA,NA,0.0338,1.2155,0.3201,0.3426,1.7951,29.6125,163,,1.01378061,sa,3,2003-04-30
PIN414,1997-04-23,1997-04-30,0.7935,1.5353,0.1638,NA,NA,NA,NA,NA,0.0463,0.5553,0.4154,0.4463,2.0818,30.2331,168,,1.00375629,sa,3,2003-04-30
PIN414,1997-04-30,1997-05-06,1.074,1.6459,0.2719,NA,NA,NA,NA,NA,0.0381,1.0074,0.5063,0.5317,2.6373,26.2292,145,,1.01153774,sa,3,2003-04-30
PIN414,1997-05-06,1997-05-13,1.6687,1.7726,0.2161,NA,NA,NA,NA,NA,0.0509,1.7232,0.4556,0.4895,3.4684,30.6583,168,,1.02058303,sa,3,2003-04-30
PIN414,1997-05-13,1997-05-19,1.0565,0.3957,0.292,NA,NA,NA,NA,NA,0.0502,1.4344,0.4365,0.47,1.8073,27.1842,147,,1.03440583,sa,3,2003-04-30
PIN414,1997-05-19,1997-05-28,1.2554,1.3239,0.2274,NA,NA,NA,NA,NA,0.0496,0.6715,0.3192,0.3523,1.9848,39.0072,213,,1.01740333,sa,3,2003-04-30
PIN414,1997-06-04,1997-06-10,1.7773,2.0595,0.2482,NA,NA,NA,NA,NA,0.0376,0.565,0.5449,0.5699,2.6155,26.6241,146,,1.01309281,sa,3,2003-04-30
PIN414,1997-06-10,1997-06-18,1.3513,1.6787,0.2641,NA,NA,NA,NA,NA,0.0294,0.7661,0.634,0.6536,2.4326,33.9812,185,,1.02045702,sa,3,2003-04-30
PIN414,1997-06-18,1997-06-25,1.0334,1.4436,0.1824,NA,NA,NA,NA,NA,0.0321,0.7229,0.6177,0.6391,2.155,31.1107,169,,1.02270522,sa,3,2003-04-30
PIN414,1997-06-25,1997-06-30,0.9667,1.3587,0.142,NA,NA,NA,NA,NA,0.0743,0.7236,0.6179,0.6674,2.0709,22.7785,124,12,1.02054053,sa,3,2003-04-30
PIN414,1997-06-30,1997-07-07,1.1036,1.0762,0.2296,NA,NA,NA,NA,NA,0.0965,1.6375,0.7449,0.8093,2.6876,30.9719,167,,1.03033626,sa,3,2003-04-30
PIN414,1997-07-07,1997-07-14,2.0305,2.0837,0.2784,NA,NA,NA,NA,NA,0.1175,0.9344,0.7757,0.8541,3.0032,31.1605,169,,1.02434306,sa,3,2003-04-30
PIN414,1997-07-14,1997-07-21,2.441,1.3781,0.3295,NA,NA,NA,NA,NA,0.1263,1.6348,0.5346,0.6189,2.987,26.4361,143,,1.02704471,sa,3,2003-04-30
PIN414,1997-07-21,1997-07-29,2.2492,0.7674,0.3609,NA,NA,NA,NA,NA,0.1167,2.0821,0.5674,0.6452,2.8164,34.3856,186,,1.02704939,sa,3,2003-04-30
PIN414,1997-07-29,1997-08-04,1.8409,1.612,0.49,NA,NA,NA,NA,NA,0.0744,1.7361,0.6369,0.6866,3.3205,27.2687,147,,1.03056165,sa,3,2003-04-30
PIN414,1997-08-04,1997-08-11,1.5691,1.1064,0.2801,NA,NA,NA,NA,NA,0.0997,1.8612,0.6371,0.7036,2.938,30.9483,166,,1.03575351,sa,3,2003-04-30
PIN414,1997-08-11,1997-08-19,2.3264,1.0345,0.4703,NA,NA,NA,NA,NA,0.0803,2.2463,0.4282,0.4817,3.245,34.397,187,,1.02189407,sa,3,2003-04-30
PIN414,1997-08-19,1997-08-26,0.8485,0.855,0.2192,NA,NA,NA,NA,NA,0.056,1.6767,0.4096,0.4469,2.5051,31.5617,170,,1.03142819,sa,3,2003-04-30
PIN414,1997-08-26,1997-09-03,1.0498,1.8242,0.2552,NA,NA,NA,NA,NA,0.0645,1.274,0.5446,0.5876,3.078,35.568,192,,1.02916572,sa,3,2003-04-30
PIN414,1997-09-03,1997-09-09,1.5497,1.7607,0.4059,NA,NA,NA,NA,NA,0.0371,1.5725,0.652,0.6767,3.3082,26.9661,145,,1.03318565,sa,3,2003-04-30
PIN414,1997-09-09,1997-09-17,1.212,1.7723,0.2232,NA,NA,NA,NA,NA,0.0311,1.0681,0.3954,0.4162,2.8235,34.7355,189,,1.02103276,sa,3,2003-04-30
PIN414,1997-09-17,1997-09-24,1.0652,1.4424,0.3073,NA,NA,NA,NA,NA,0.0323,1.7125,0.6534,0.67490000000000006,3.1277,30.9812,168,23,1.02450976,sa,3,2003-04-30
PIN414,1997-09-24,1997-10-01,1.5651,1.4224,0.4,NA,NA,NA,NA,NA,0.0454,1.7318,0.5025,0.5327,3.1267,31.1029,168,,1.02853416,sa,3,2003-04-30
PIN414,1997-10-01,1997-10-08,0.8292,1.6441,0.1125,NA,NA,NA,NA,NA,0.0331,0.7929,0.4126,0.4347,2.4245,30.1976,166,,1.01062881,sa,3,2003-04-30
PIN414,1997-10-08,1997-10-13,0.5211,0.6599,0.1317,NA,NA,NA,NA,NA,0.045,0.304,0.1628,0.1928,0.9591,22.2016,124,,0.99469449,sa,3,2003-04-30
PIN414,1997-10-13,1997-10-22,1.4199,1.5097,0.3388,NA,NA,NA,NA,NA,0.0412,1.6732,0.3044,0.3319,3.1563,38.1093,210,,1.00818387,sa,3,2003-04-30
PIN414,1997-10-23,1997-10-30,0.9689,1.6276,0.2499,NA,NA,NA,NA,NA,0.033,1.6181,0.4911,0.5131,3.22,30.3138,169,T04,0.99650755,sa,3,2003-04-30
PIN414,1997-11-01,1997-11-05,0.5461,0.4186,0.2325,NA,NA,NA,NA,NA,0.081,0.864,0.4097,0.4637,1.2688,18.1041,99,12,1.01594401,sa,3,2003-04-30
PIN414,1997-11-05,1997-11-10,1.1068,1.7674,0.4938,NA,NA,NA,NA,NA,0.0804,0.9673,0.3706,0.4242,2.7193,21.0602,117,12,0.99811322,sa,3,2003-04-30
PIN414,1997-11-10,1997-11-18,0.517,1.0049,0.107,NA,NA,NA,NA,NA,0.0568,0.2317,0.0974,0.1353,1.2329,33.0947,186,,0.98849155,sa,3,2003-04-30
PIN414,1997-11-18,1997-11-24,0.6594,1.1922,0.1459,NA,NA,NA,NA,NA,0.0531,0.528,0.1632,0.1986,1.7117,25.6299,143,T09,0.99572368,sa,3,2003-04-30
PIN414,1997-11-24,1997-12-01,0.4209,0.9975,0.1684,NA,NA,NA,NA,NA,0.0513,0.2789,0.1092,0.1434,1.2719,29.8651,168,,0.98760265,sa,3,2003-04-30
PIN414,1997-12-01,1997-12-10,0.476,0.8353,0.107,NA,NA,NA,NA,NA,0.0403,0.511,0.2433,0.2702,1.3381,38.2105,216,12,0.98278127,sa,3,2003-04-30
PIN414,1997-12-10,1997-12-17,0.0336,0.035,0.0216,NA,NA,NA,NA,NA,0.0336,0.1166,0.3697,0.3922,0.1497,29.7287,168,05 12,0.97695477,sa,3,2003-04-30
PIN414,1997-12-17,1997-12-22,0.258,0.545,0.1055,NA,NA,NA,NA,NA,0.0672,0.5308,0.222,0.2669,1.0673,21.0335,118,12,0.97558206,sa,3,2003-04-30
PIN414,1997-12-22,1997-12-29,0.2934,0.4365,0.1967,NA,NA,NA,NA,NA,0.0384,0.737,0.3907,0.4163,1.1618,29.3626,168,,0.96906223,sa,3,2003-04-30
PIN414,1997-12-29,1998-01-07,0.4436,0.3777,0.1176,NA,NA,NA,NA,NA,0.0367,0.5804,0.1364,0.1608,0.9489,34.5147,220,12,0.97830671,sa,3,2003-04-30
PIN414,1998-01-07,1998-01-12,0.1496,0.2323,0.1099,NA,NA,NA,NA,NA,0.0484,0.9517,0.0741,0.1064,1.1689,20.6667,116,12,0.98978459,sa,3,2003-04-30
PIN414,1998-01-12,1998-01-21,0.1995,0.353,0.0609,NA,NA,NA,NA,NA,0.0259,0.0354,0.1006,0.1179,0.3878,38.644,218,12,0.98506142,sa,3,2003-04-30
PIN414,1998-01-21,1998-01-28,0.3535,0.3681,0.1589,NA,NA,NA,NA,NA,0.0415,0.3267,0.1487,0.1764,0.6896,29.1636,165,,0.98178031,sa,3,2003-04-30
PIN414,1998-02-10,1998-02-18,0.4778,0.5145,0.0515,NA,NA,NA,NA,NA,0.0303,0.1134,0.1125,0.1327,0.6261,33.007,187,12,0.98037255,sa,3,2003-04-30
PIN414,1998-02-24,1998-03-03,0.8831,2.3247,0.2929,NA,NA,NA,NA,NA,0.0339,0.428,0.1218,0.1444,2.746,29.5108,166,,0.98764462,sa,3,2003-04-30
PIN414,1998-03-03,1998-03-10,0.3279,0.576,0.1042,NA,NA,NA,NA,NA,0.0346,0.5941,0.1986,0.2217,1.1607,28.887,164,,0.97841877,sa,3,2003-04-30
PIN414,1998-03-10,1998-03-17,0.8993,1.1496,0.3105,NA,NA,NA,NA,NA,0.0326,1.3513,0.2128,0.2345,2.4794,30.6334,171,,0.99521654,sa,3,2003-04-30
PIN414,1998-03-17,1998-03-24,1.5317,0.9147,0.4069,NA,NA,NA,NA,NA,0.0395,2.2498,0.141,0.1673,3.1287,29.1628,162,,1.0000751,sa,3,2003-04-30
PIN414,1998-03-24,1998-03-30,0.599,0.5255,0.1146,NA,NA,NA,NA,NA,0.0373,0.115,0.1549,0.1798,0.6386,26.8941,152,12,0.9829697,sa,3,2003-04-30
PIN414,1998-03-30,1998-04-07,0.6628,0.5618,0.1273,NA,NA,NA,NA,NA,0.0314,0.0883,0.3041,0.3251,0.6487,31.8026,180,,0.98156311,sa,3,2003-04-30
PIN414,1998-04-07,1998-04-14,0.8356,0.6674,0.1668,NA,NA,NA,NA,NA,0.0334,0.1375,0.2703,0.2926,0.8027,29.9304,169,,0.98229075,sa,3,2003-04-30
PIN414,1998-04-14,1998-04-21,0.984,1.3959,0.1434,NA,NA,NA,NA,NA,0.0335,0.9909,0.2269,0.2492,2.3711,29.8683,167,,0.99362408,sa,3,2003-04-30
PIN414,1998-04-21,1998-04-27,1.2848,1.2619,0.2647,NA,NA,NA,NA,NA,0.0518,0.8791,0.3331,0.3676,2.127,27.1161,150,,1.00392704,sa,3,2003-04-30
PIN414,1998-04-27,1998-05-04,1.7961,0.8954,0.1454,NA,NA,NA,NA,NA,0.0737,1.0884,0.3286,0.3777,1.9665,29.1525,161,,1.00560494,sa,3,2003-04-30
PIN414,1998-05-04,1998-05-12,0.787,0.4729,0.1864,NA,NA,NA,NA,NA,0.0289,0.2964,0.0884,0.10780000000000001,0.7646,34.547,193,,0.99444406,sa,3,2003-04-30
PIN414,1998-05-12,1998-05-18,0.5289,0.5353,0.1363,NA,NA,NA,NA,NA,0.0416,0.1585,0.2219,0.2496,0.6913,26.0148,146,,0.98990783,sa,3,2003-04-30
PIN414,1998-05-18,1998-05-27,0.8086,0.9642,0.1717,NA,NA,NA,NA,NA,0.039,0.3533,0.1605,0.1865,1.3119,38.9813,217,12,0.99798508,sa,3,2003-04-30
PIN414,1998-05-27,1998-06-01,0.8779,1.3501,0.2556,NA,NA,NA,NA,NA,0.0459,0.4385,0.2114,0.242,1.7817,21.8025,121,12,1.00103164,sa,3,2003-04-30
PIN414,1998-06-01,1998-06-07,1.2387,1.5157,0.5282,NA,NA,NA,NA,NA,0.0402,0.6881,0.3466,0.3734,2.1928,24.8814,138,12,1.00166532,sa,3,2003-04-30
PIN414,1998-06-07,1998-06-15,1.1012,1.0045,0.2194,NA,NA,NA,NA,NA,0.0319,0.7005,0.2211,0.2424,1.6939,35.4709,195,12,1.01056777,sa,3,2003-04-30
PIN414,1998-06-15,1998-06-23,1.496,1.9146,0.2347,NA,NA,NA,NA,NA,0.0649,0.6551,0.445,0.4883,2.5593,35.0002,192,,1.01273715,sa,3,2003-04-30
PIN414,1998-06-23,1998-06-30,1.5482,1.5758,0.3168,NA,NA,NA,NA,NA,0.0849,1.5316,0.448,0.5046,3.0831,31.2816,171,,1.01629787,sa,3,2003-04-30
PIN414,1998-06-30,1998-07-08,1.7599,0.4983,0.3746,NA,NA,NA,NA,NA,0.0894,1.9126,0.7265,0.7861,2.3805,32.1159,175,,1.01955342,sa,3,2003-04-30
PIN414,1998-07-08,1998-07-13,1.4236,0.7079,0.502,NA,NA,NA,NA,NA,0.1008,1.5651,0.8556,0.9228,2.2482,19.1702,104,12,1.02350305,sa,3,2003-04-30
PIN414,1998-07-13,1998-07-20,1.6465,1.1013,0.3779,NA,NA,NA,NA,NA,0.1378,2.9019,1.4104,1.5024,3.957,26.0853,139,,1.04257905,sa,3,2003-04-30
PIN414,1998-07-20,1998-07-27,2.6592,0.4773,0.849,NA,NA,NA,NA,NA,0.0366,0.033,1.2576,1.282,0.5097,27.3094,148,,1.02512757,sa,3,2003-04-30
PIN414,1998-07-27,1998-08-03,1.7722,0.5088,0.5384,NA,NA,NA,NA,NA,0.1241,2.5811,1.003,1.0858,3.0489,28.5689,154,,1.03062471,sa,3,2003-04-30
PIN414,1998-08-10,1998-08-17,1.7881,0.526,0.2374,NA,NA,NA,NA,NA,0.0887,1.8905,0.746,0.8052,2.3864,30.2393,162,,1.03665881,sa,3,2003-04-30
